2612 	 2692 	 0.000000 	 0.000000 	 0.000000 
1999 	 2693 	 0.000000 	 0.000000 	 0.000000 
3624 	 3970 	 0.000000 	 0.000000 	 0.000000 
10861 	 11010 	 0.000000 	 0.000000 	 -4.000000 
2374 	 11047 	 -4.000000 	 0.000000 	 0.000000 
1350 	 5307 	 0.000000 	 4.000000 	 0.000000 
1436 	 2370 	 0.000000 	 -4.000000 	 -4.000000 
5305 	 11050 	 0.000000 	 -4.000000 	 0.000000 
1351 	 9327 	 0.000000 	 0.000000 	 0.000000 
9327 	 11048 	 0.000000 	 0.000000 	 0.000000 
1439 	 5310 	 -4.000000 	 0.000000 	 -4.000000 
5310 	 11046 	 0.000000 	 -4.000000 	 0.000000 
5765 	 6061 	 0.000000 	 4.000000 	 0.000000 
8702 	 11048 	 0.000000 	 0.000000 	 0.000000 
4392 	 8228 	 -4.000000 	 0.000000 	 0.000000 
1439 	 4242 	 -4.000000 	 0.000000 	 -4.000000 
3628 	 8703 	 0.000000 	 0.000000 	 0.000000 
3626 	 8700 	 0.000000 	 0.000000 	 0.000000 
3625 	 8702 	 0.000000 	 0.000000 	 0.000000 
3968 	 6548 	 0.000000 	 0.000000 	 0.000000 
5382 	 10861 	 0.000000 	 0.000000 	 4.000000 
1439 	 5306 	 -4.000000 	 0.000000 	 -4.000000 
5307 	 7744 	 0.000000 	 -4.000000 	 0.000000 
5307 	 11045 	 0.000000 	 -4.000000 	 0.000000 
5307 	 7121 	 0.000000 	 -4.000000 	 0.000000 
8227 	 9324 	 0.000000 	 0.000000 	 0.000000 
4895 	 8226 	 -4.000000 	 0.000000 	 0.000000 
4391 	 6060 	 0.000000 	 4.000000 	 0.000000 
6063 	 8226 	 -4.000000 	 -4.000000 	 0.000000 
4895 	 7120 	 -4.000000 	 0.000000 	 0.000000 
1601 	 7121 	 0.000000 	 0.000000 	 0.000000 
2370 	 8208 	 -4.000000 	 0.000000 	 0.000000 
7120 	 8208 	 0.000000 	 0.000000 	 0.000000 
1602 	 11043 	 0.000000 	 0.000000 	 0.000000 
6119 	 7121 	 0.000000 	 0.000000 	 0.000000 
17 	 7925 	 0.000000 	 0.000000 	 0.000000 
1603 	 7122 	 0.000000 	 0.000000 	 0.000000 
1600 	 8468 	 4.000000 	 0.000000 	 0.000000 
292 	 4541 	 4.000000 	 0.000000 	 4.000000 
4541 	 4734 	 -4.000000 	 0.000000 	 -4.000000 
7124 	 8923 	 4.000000 	 0.000000 	 0.000000 
4542 	 7125 	 -4.000000 	 -4.000000 	 -4.000000 
6116 	 8208 	 0.000000 	 0.000000 	 0.000000 
1603 	 4735 	 0.000000 	 4.000000 	 0.000000 
18 	 9322 	 0.000000 	 0.000000 	 0.000000 
6119 	 9322 	 0.000000 	 0.000000 	 0.000000 
1603 	 8208 	 0.000000 	 0.000000 	 0.000000 
6116 	 8467 	 4.000000 	 0.000000 	 0.000000 
7125 	 8466 	 4.000000 	 0.000000 	 0.000000 
2786 	 7125 	 0.000000 	 0.000000 	 0.000000 
1602 	 2786 	 0.000000 	 0.000000 	 0.000000 
1602 	 3252 	 0.000000 	 0.000000 	 0.000000 
1604 	 8466 	 4.000000 	 0.000000 	 0.000000 
3252 	 8467 	 4.000000 	 0.000000 	 0.000000 
2786 	 3253 	 0.000000 	 0.000000 	 0.000000 
5614 	 9324 	 0.000000 	 -4.000000 	 0.000000 
8700 	 11044 	 0.000000 	 0.000000 	 0.000000 
3012 	 8224 	 0.000000 	 0.000000 	 0.000000 
8699 	 11043 	 0.000000 	 0.000000 	 0.000000 
6061 	 9439 	 0.000000 	 -4.000000 	 0.000000 
3011 	 4390 	 4.000000 	 0.000000 	 0.000000 
3009 	 9322 	 0.000000 	 0.000000 	 0.000000 
3253 	 9321 	 0.000000 	 0.000000 	 0.000000 
3248 	 9322 	 0.000000 	 0.000000 	 0.000000 
3249 	 8469 	 4.000000 	 0.000000 	 0.000000 
1103 	 2784 	 -4.000000 	 -4.000000 	 0.000000 
4991 	 8700 	 0.000000 	 0.000000 	 0.000000 
6914 	 7537 	 0.000000 	 0.000000 	 0.000000 
4639 	 7539 	 -4.000000 	 -4.000000 	 0.000000 
6913 	 9320 	 0.000000 	 0.000000 	 0.000000 
7538 	 9320 	 0.000000 	 0.000000 	 0.000000 
3218 	 8127 	 4.000000 	 4.000000 	 0.000000 
3218 	 9321 	 0.000000 	 0.000000 	 0.000000 
1493 	 4393 	 4.000000 	 -4.000000 	 0.000000 
3012 	 8700 	 0.000000 	 0.000000 	 0.000000 
1906 	 6915 	 0.000000 	 0.000000 	 0.000000 
1494 	 3014 	 0.000000 	 -4.000000 	 0.000000 
4010 	 8696 	 0.000000 	 -4.000000 	 0.000000 
1103 	 4394 	 0.000000 	 -4.000000 	 0.000000 
3249 	 4395 	 4.000000 	 0.000000 	 0.000000 
1514 	 6690 	 -4.000000 	 0.000000 	 0.000000 
2599 	 6599 	 0.000000 	 0.000000 	 0.000000 
4765 	 8231 	 0.000000 	 -4.000000 	 -4.000000 
6309 	 11008 	 0.000000 	 0.000000 	 0.000000 
3790 	 4893 	 0.000000 	 0.000000 	 0.000000 
3790 	 5765 	 0.000000 	 0.000000 	 0.000000 
5882 	 7645 	 0.000000 	 0.000000 	 4.000000 
3296 	 11012 	 0.000000 	 0.000000 	 0.000000 
6310 	 8230 	 0.000000 	 0.000000 	 0.000000 
6601 	 8233 	 0.000000 	 0.000000 	 -4.000000 
2068 	 8234 	 0.000000 	 0.000000 	 0.000000 
1999 	 4765 	 0.000000 	 4.000000 	 4.000000 
6601 	 11010 	 0.000000 	 0.000000 	 -4.000000 
2612 	 7217 	 0.000000 	 0.000000 	 0.000000 
1997 	 8234 	 0.000000 	 0.000000 	 0.000000 
10858 	 11012 	 0.000000 	 0.000000 	 -4.000000 
6312 	 8233 	 0.000000 	 0.000000 	 0.000000 
1998 	 10858 	 0.000000 	 0.000000 	 4.000000 
1995 	 2611 	 0.000000 	 0.000000 	 0.000000 
7640 	 10860 	 0.000000 	 0.000000 	 0.000000 
7641 	 11010 	 0.000000 	 0.000000 	 -4.000000 
2480 	 5380 	 0.000000 	 0.000000 	 0.000000 
1071 	 3623 	 0.000000 	 0.000000 	 0.000000 
4912 	 10860 	 0.000000 	 0.000000 	 4.000000 
1071 	 5381 	 0.000000 	 0.000000 	 0.000000 
3620 	 6545 	 0.000000 	 0.000000 	 0.000000 
1071 	 1496 	 0.000000 	 4.000000 	 0.000000 
16 	 7922 	 0.000000 	 0.000000 	 0.000000 
6061 	 9436 	 0.000000 	 -4.000000 	 0.000000 
2784 	 7922 	 0.000000 	 0.000000 	 0.000000 
2784 	 9435 	 4.000000 	 0.000000 	 0.000000 
8881 	 9437 	 4.000000 	 0.000000 	 0.000000 
7921 	 11042 	 0.000000 	 0.000000 	 0.000000 
3249 	 7923 	 0.000000 	 0.000000 	 0.000000 
2689 	 9439 	 4.000000 	 0.000000 	 0.000000 
3014 	 6544 	 0.000000 	 0.000000 	 0.000000 
5384 	 9439 	 4.000000 	 0.000000 	 0.000000 
3016 	 5383 	 0.000000 	 0.000000 	 0.000000 
3017 	 6547 	 0.000000 	 0.000000 	 0.000000 
3015 	 8474 	 4.000000 	 0.000000 	 0.000000 
3015 	 8882 	 0.000000 	 0.000000 	 0.000000 
6547 	 8880 	 0.000000 	 0.000000 	 0.000000 
8696 	 8881 	 0.000000 	 0.000000 	 0.000000 
1495 	 5384 	 0.000000 	 -4.000000 	 0.000000 
1513 	 7962 	 -4.000000 	 0.000000 	 0.000000 
2069 	 6601 	 0.000000 	 0.000000 	 4.000000 
2800 	 3791 	 4.000000 	 0.000000 	 0.000000 
5880 	 6601 	 0.000000 	 0.000000 	 4.000000 
3791 	 5359 	 -4.000000 	 0.000000 	 0.000000 
2070 	 3332 	 0.000000 	 0.000000 	 0.000000 
2947 	 3314 	 0.000000 	 0.000000 	 0.000000 
946 	 3333 	 0.000000 	 0.000000 	 0.000000 
2948 	 3314 	 0.000000 	 0.000000 	 0.000000 
2947 	 7502 	 4.000000 	 0.000000 	 4.000000 
180 	 945 	 0.000000 	 0.000000 	 0.000000 
2947 	 5356 	 0.000000 	 0.000000 	 0.000000 
2977 	 10088 	 0.000000 	 0.000000 	 0.000000 
2945 	 3332 	 0.000000 	 0.000000 	 0.000000 
181 	 5358 	 0.000000 	 0.000000 	 0.000000 
2071 	 5358 	 0.000000 	 0.000000 	 0.000000 
2946 	 4261 	 0.000000 	 0.000000 	 0.000000 
4259 	 5358 	 0.000000 	 0.000000 	 0.000000 
181 	 2976 	 0.000000 	 0.000000 	 0.000000 
3314 	 10624 	 0.000000 	 0.000000 	 0.000000 
255 	 3313 	 0.000000 	 0.000000 	 0.000000 
3313 	 10627 	 0.000000 	 0.000000 	 0.000000 
2072 	 3334 	 0.000000 	 0.000000 	 0.000000 
181 	 4261 	 0.000000 	 0.000000 	 0.000000 
7500 	 10084 	 -4.000000 	 0.000000 	 -4.000000 
180 	 2977 	 0.000000 	 0.000000 	 0.000000 
3332 	 7501 	 4.000000 	 0.000000 	 4.000000 
181 	 4260 	 0.000000 	 0.000000 	 0.000000 
5357 	 10627 	 0.000000 	 0.000000 	 0.000000 
4262 	 7502 	 4.000000 	 0.000000 	 4.000000 
4260 	 7503 	 4.000000 	 0.000000 	 4.000000 
6309 	 11013 	 0.000000 	 0.000000 	 0.000000 
3316 	 6601 	 0.000000 	 0.000000 	 4.000000 
1997 	 2068 	 0.000000 	 0.000000 	 0.000000 
946 	 3316 	 0.000000 	 0.000000 	 0.000000 
946 	 11013 	 0.000000 	 0.000000 	 0.000000 
2069 	 7218 	 0.000000 	 0.000000 	 0.000000 
2070 	 11014 	 0.000000 	 0.000000 	 0.000000 
2067 	 2480 	 0.000000 	 0.000000 	 0.000000 
2609 	 6603 	 0.000000 	 0.000000 	 4.000000 
4767 	 11011 	 0.000000 	 -4.000000 	 -4.000000 
705 	 10085 	 0.000000 	 0.000000 	 0.000000 
2070 	 4258 	 0.000000 	 0.000000 	 0.000000 
1994 	 5359 	 0.000000 	 0.000000 	 0.000000 
704 	 5357 	 0.000000 	 0.000000 	 0.000000 
2976 	 3805 	 0.000000 	 0.000000 	 4.000000 
3334 	 7011 	 0.000000 	 0.000000 	 0.000000 
3332 	 4256 	 0.000000 	 0.000000 	 0.000000 
2072 	 5355 	 0.000000 	 0.000000 	 0.000000 
1991 	 2072 	 0.000000 	 0.000000 	 0.000000 
3334 	 4257 	 0.000000 	 0.000000 	 0.000000 
2071 	 10630 	 0.000000 	 0.000000 	 0.000000 
1993 	 7501 	 4.000000 	 0.000000 	 4.000000 
5356 	 7010 	 0.000000 	 0.000000 	 0.000000 
1992 	 7502 	 4.000000 	 0.000000 	 4.000000 
4260 	 10628 	 0.000000 	 0.000000 	 0.000000 
1998 	 3318 	 0.000000 	 0.000000 	 0.000000 
7218 	 11014 	 0.000000 	 0.000000 	 0.000000 
704 	 11012 	 0.000000 	 0.000000 	 0.000000 
3316 	 3805 	 0.000000 	 0.000000 	 4.000000 
6313 	 7219 	 0.000000 	 0.000000 	 0.000000 
7008 	 7638 	 0.000000 	 0.000000 	 4.000000 
10628 	 11012 	 0.000000 	 0.000000 	 0.000000 
10630 	 11012 	 0.000000 	 0.000000 	 0.000000 
1068 	 2482 	 0.000000 	 0.000000 	 0.000000 
1067 	 2481 	 0.000000 	 0.000000 	 0.000000 
7216 	 10630 	 0.000000 	 0.000000 	 0.000000 
1993 	 11015 	 0.000000 	 0.000000 	 0.000000 
1994 	 11015 	 0.000000 	 0.000000 	 0.000000 
3806 	 6313 	 0.000000 	 0.000000 	 -4.000000 
3315 	 10629 	 0.000000 	 0.000000 	 0.000000 
10630 	 11016 	 0.000000 	 0.000000 	 0.000000 
446 	 4258 	 0.000000 	 0.000000 	 0.000000 
1991 	 2485 	 0.000000 	 0.000000 	 0.000000 
5879 	 7774 	 4.000000 	 0.000000 	 0.000000 
6604 	 7663 	 4.000000 	 0.000000 	 -4.000000 
3092 	 5878 	 0.000000 	 0.000000 	 0.000000 
6606 	 10625 	 0.000000 	 0.000000 	 -4.000000 
7502 	 7774 	 0.000000 	 0.000000 	 -4.000000 
3092 	 10084 	 0.000000 	 0.000000 	 0.000000 
3328 	 7502 	 4.000000 	 0.000000 	 4.000000 
2484 	 7775 	 4.000000 	 0.000000 	 0.000000 
1066 	 1502 	 0.000000 	 4.000000 	 0.000000 
1065 	 10982 	 0.000000 	 0.000000 	 0.000000 
1069 	 3016 	 0.000000 	 0.000000 	 0.000000 
1068 	 8474 	 4.000000 	 0.000000 	 0.000000 
4912 	 5384 	 0.000000 	 0.000000 	 0.000000 
1068 	 7957 	 0.000000 	 0.000000 	 0.000000 
3020 	 4913 	 0.000000 	 0.000000 	 0.000000 
1503 	 7774 	 4.000000 	 -4.000000 	 0.000000 
1503 	 6606 	 0.000000 	 -4.000000 	 4.000000 
3092 	 3916 	 0.000000 	 0.000000 	 0.000000 
3915 	 4433 	 0.000000 	 0.000000 	 0.000000 
3092 	 7739 	 0.000000 	 0.000000 	 0.000000 
1510 	 7922 	 -4.000000 	 0.000000 	 0.000000 
7922 	 9520 	 0.000000 	 0.000000 	 0.000000 
3089 	 7294 	 4.000000 	 0.000000 	 0.000000 
3916 	 4713 	 0.000000 	 0.000000 	 0.000000 
3915 	 6862 	 0.000000 	 0.000000 	 0.000000 
1508 	 9433 	 0.000000 	 0.000000 	 0.000000 
4436 	 9522 	 0.000000 	 0.000000 	 0.000000 
4438 	 4715 	 0.000000 	 0.000000 	 0.000000 
4438 	 5103 	 0.000000 	 0.000000 	 0.000000 
4436 	 5102 	 0.000000 	 0.000000 	 0.000000 
1499 	 8472 	 4.000000 	 -4.000000 	 0.000000 
1498 	 8472 	 4.000000 	 -4.000000 	 0.000000 
1501 	 6544 	 0.000000 	 -4.000000 	 0.000000 
1501 	 8884 	 0.000000 	 -4.000000 	 0.000000 
3745 	 10981 	 0.000000 	 0.000000 	 0.000000 
6860 	 7738 	 0.000000 	 0.000000 	 0.000000 
1511 	 7962 	 -4.000000 	 0.000000 	 0.000000 
4913 	 6544 	 0.000000 	 0.000000 	 0.000000 
1498 	 6544 	 0.000000 	 -4.000000 	 0.000000 
8475 	 8694 	 -4.000000 	 0.000000 	 0.000000 
3016 	 8882 	 0.000000 	 0.000000 	 0.000000 
6546 	 8321 	 0.000000 	 0.000000 	 0.000000 
6546 	 8883 	 0.000000 	 0.000000 	 0.000000 
8475 	 10979 	 -4.000000 	 0.000000 	 0.000000 
6545 	 8321 	 0.000000 	 0.000000 	 0.000000 
8476 	 8884 	 -4.000000 	 0.000000 	 0.000000 
8885 	 10979 	 0.000000 	 0.000000 	 0.000000 
2273 	 8476 	 4.000000 	 0.000000 	 0.000000 
3746 	 8884 	 0.000000 	 0.000000 	 0.000000 
8882 	 10240 	 0.000000 	 0.000000 	 0.000000 
8323 	 8885 	 0.000000 	 0.000000 	 0.000000 
7958 	 8885 	 0.000000 	 0.000000 	 0.000000 
2274 	 4013 	 0.000000 	 4.000000 	 0.000000 
8321 	 11091 	 0.000000 	 0.000000 	 0.000000 
8885 	 10243 	 0.000000 	 0.000000 	 0.000000 
2273 	 3749 	 0.000000 	 0.000000 	 0.000000 
2272 	 8886 	 0.000000 	 0.000000 	 0.000000 
2272 	 6859 	 0.000000 	 0.000000 	 0.000000 
10242 	 11094 	 0.000000 	 0.000000 	 0.000000 
8324 	 10240 	 0.000000 	 0.000000 	 0.000000 
3752 	 8323 	 0.000000 	 0.000000 	 0.000000 
7961 	 8324 	 0.000000 	 0.000000 	 0.000000 
10243 	 10960 	 0.000000 	 0.000000 	 0.000000 
7961 	 10244 	 0.000000 	 0.000000 	 0.000000 
7962 	 11090 	 0.000000 	 0.000000 	 0.000000 
4015 	 10243 	 0.000000 	 -4.000000 	 0.000000 
3910 	 11092 	 0.000000 	 0.000000 	 0.000000 
6860 	 10242 	 0.000000 	 0.000000 	 0.000000 
6858 	 10242 	 0.000000 	 0.000000 	 0.000000 
4689 	 7700 	 0.000000 	 4.000000 	 4.000000 
2699 	 3975 	 0.000000 	 0.000000 	 0.000000 
3302 	 6324 	 0.000000 	 0.000000 	 0.000000 
4848 	 10495 	 4.000000 	 0.000000 	 0.000000 
2717 	 3304 	 0.000000 	 -4.000000 	 0.000000 
2220 	 6323 	 0.000000 	 -4.000000 	 -4.000000 
2220 	 10787 	 0.000000 	 -4.000000 	 -4.000000 
3972 	 9718 	 0.000000 	 4.000000 	 0.000000 
4249 	 4850 	 0.000000 	 -4.000000 	 0.000000 
2697 	 10494 	 4.000000 	 0.000000 	 0.000000 
3968 	 10788 	 0.000000 	 0.000000 	 0.000000 
3622 	 3971 	 0.000000 	 0.000000 	 0.000000 
2694 	 4248 	 0.000000 	 4.000000 	 0.000000 
3623 	 6551 	 0.000000 	 0.000000 	 0.000000 
3216 	 6622 	 0.000000 	 4.000000 	 0.000000 
6693 	 6915 	 0.000000 	 0.000000 	 0.000000 
4991 	 5650 	 0.000000 	 0.000000 	 0.000000 
1494 	 6694 	 0.000000 	 -4.000000 	 0.000000 
6691 	 6915 	 0.000000 	 0.000000 	 0.000000 
2436 	 4003 	 0.000000 	 0.000000 	 0.000000 
2439 	 8125 	 4.000000 	 0.000000 	 0.000000 
2437 	 9888 	 0.000000 	 -4.000000 	 0.000000 
3013 	 6916 	 0.000000 	 0.000000 	 0.000000 
1495 	 6916 	 0.000000 	 -4.000000 	 0.000000 
4988 	 8698 	 0.000000 	 0.000000 	 0.000000 
1905 	 4005 	 0.000000 	 4.000000 	 0.000000 
5655 	 6690 	 0.000000 	 0.000000 	 0.000000 
6690 	 6916 	 0.000000 	 0.000000 	 0.000000 
1513 	 6691 	 -4.000000 	 0.000000 	 0.000000 
1514 	 4988 	 -4.000000 	 0.000000 	 0.000000 
1514 	 6691 	 -4.000000 	 0.000000 	 0.000000 
6549 	 6697 	 0.000000 	 0.000000 	 0.000000 
3014 	 6735 	 0.000000 	 0.000000 	 0.000000 
1515 	 4986 	 -4.000000 	 0.000000 	 0.000000 
3318 	 7637 	 0.000000 	 0.000000 	 4.000000 
2481 	 6430 	 0.000000 	 4.000000 	 0.000000 
1068 	 4418 	 0.000000 	 0.000000 	 0.000000 
4912 	 6696 	 0.000000 	 0.000000 	 0.000000 
6431 	 8185 	 0.000000 	 -4.000000 	 0.000000 
3019 	 10634 	 0.000000 	 0.000000 	 0.000000 
1070 	 8478 	 4.000000 	 0.000000 	 0.000000 
1069 	 8478 	 4.000000 	 0.000000 	 0.000000 
1068 	 7952 	 0.000000 	 0.000000 	 0.000000 
6313 	 7637 	 0.000000 	 0.000000 	 4.000000 
3023 	 10632 	 0.000000 	 0.000000 	 0.000000 
3020 	 5284 	 0.000000 	 0.000000 	 0.000000 
1066 	 7954 	 0.000000 	 0.000000 	 0.000000 
1067 	 8180 	 0.000000 	 0.000000 	 0.000000 
4417 	 8477 	 4.000000 	 0.000000 	 0.000000 
6429 	 10977 	 0.000000 	 -4.000000 	 0.000000 
7952 	 8477 	 4.000000 	 0.000000 	 0.000000 
2274 	 4843 	 0.000000 	 0.000000 	 4.000000 
3616 	 4913 	 0.000000 	 0.000000 	 0.000000 
2278 	 4913 	 0.000000 	 0.000000 	 0.000000 
8475 	 8693 	 -4.000000 	 0.000000 	 0.000000 
3617 	 8474 	 4.000000 	 0.000000 	 0.000000 
5385 	 8320 	 0.000000 	 0.000000 	 0.000000 
4987 	 5386 	 0.000000 	 0.000000 	 0.000000 
4987 	 8694 	 0.000000 	 0.000000 	 0.000000 
8693 	 10978 	 0.000000 	 0.000000 	 0.000000 
3748 	 8692 	 0.000000 	 0.000000 	 0.000000 
3745 	 7955 	 0.000000 	 0.000000 	 0.000000 
6734 	 8321 	 0.000000 	 0.000000 	 0.000000 
3747 	 11097 	 0.000000 	 0.000000 	 0.000000 
5281 	 8690 	 0.000000 	 0.000000 	 0.000000 
1485 	 3748 	 0.000000 	 0.000000 	 0.000000 
7958 	 8692 	 0.000000 	 0.000000 	 0.000000 
4011 	 10965 	 0.000000 	 -4.000000 	 0.000000 
3751 	 8063 	 0.000000 	 0.000000 	 0.000000 
6732 	 8325 	 0.000000 	 0.000000 	 0.000000 
3752 	 5389 	 0.000000 	 0.000000 	 0.000000 
8693 	 11092 	 0.000000 	 0.000000 	 0.000000 
2849 	 5388 	 0.000000 	 0.000000 	 0.000000 
2848 	 8063 	 0.000000 	 0.000000 	 0.000000 
8059 	 10240 	 0.000000 	 0.000000 	 0.000000 
2850 	 4013 	 0.000000 	 4.000000 	 0.000000 
3749 	 8178 	 0.000000 	 0.000000 	 0.000000 
6456 	 11092 	 0.000000 	 0.000000 	 0.000000 
1486 	 11091 	 0.000000 	 0.000000 	 0.000000 
3973 	 9012 	 0.000000 	 0.000000 	 4.000000 
4852 	 10784 	 0.000000 	 0.000000 	 0.000000 
1185 	 6325 	 0.000000 	 0.000000 	 0.000000 
2718 	 10785 	 0.000000 	 -4.000000 	 0.000000 
2223 	 2718 	 0.000000 	 0.000000 	 -4.000000 
1184 	 4642 	 0.000000 	 0.000000 	 0.000000 
1186 	 5069 	 0.000000 	 0.000000 	 0.000000 
7701 	 9012 	 0.000000 	 -4.000000 	 0.000000 
1903 	 4691 	 0.000000 	 -4.000000 	 -4.000000 
1625 	 3354 	 0.000000 	 0.000000 	 0.000000 
4248 	 6324 	 0.000000 	 -4.000000 	 0.000000 
2222 	 4249 	 0.000000 	 0.000000 	 -4.000000 
1626 	 1903 	 0.000000 	 0.000000 	 4.000000 
4425 	 4692 	 0.000000 	 0.000000 	 0.000000 
4694 	 5867 	 0.000000 	 0.000000 	 4.000000 
3972 	 7701 	 0.000000 	 4.000000 	 4.000000 
4250 	 8767 	 0.000000 	 -4.000000 	 0.000000 
4252 	 5866 	 0.000000 	 -4.000000 	 4.000000 
4253 	 7703 	 0.000000 	 0.000000 	 4.000000 
4249 	 5869 	 0.000000 	 -4.000000 	 4.000000 
6425 	 7705 	 0.000000 	 0.000000 	 4.000000 
3355 	 8766 	 0.000000 	 -4.000000 	 0.000000 
1623 	 8156 	 0.000000 	 -4.000000 	 0.000000 
2900 	 8158 	 0.000000 	 -4.000000 	 0.000000 
8159 	 10110 	 0.000000 	 4.000000 	 4.000000 
1186 	 10110 	 0.000000 	 4.000000 	 4.000000 
1186 	 8155 	 0.000000 	 0.000000 	 0.000000 
1185 	 3713 	 0.000000 	 0.000000 	 0.000000 
4253 	 8766 	 0.000000 	 -4.000000 	 0.000000 
3712 	 5936 	 0.000000 	 0.000000 	 0.000000 
6390 	 8767 	 0.000000 	 0.000000 	 -4.000000 
5865 	 8560 	 0.000000 	 0.000000 	 -4.000000 
3713 	 4253 	 0.000000 	 4.000000 	 0.000000 
1188 	 2899 	 0.000000 	 4.000000 	 0.000000 
2089 	 8765 	 0.000000 	 0.000000 	 -4.000000 
5068 	 5937 	 0.000000 	 0.000000 	 0.000000 
1189 	 4640 	 0.000000 	 0.000000 	 0.000000 
4640 	 8766 	 0.000000 	 0.000000 	 0.000000 
3351 	 8766 	 0.000000 	 -4.000000 	 0.000000 
6419 	 8155 	 0.000000 	 -4.000000 	 0.000000 
1190 	 7668 	 0.000000 	 0.000000 	 0.000000 
7670 	 8155 	 0.000000 	 0.000000 	 0.000000 
4641 	 6419 	 0.000000 	 4.000000 	 0.000000 
4640 	 5936 	 0.000000 	 0.000000 	 0.000000 
5067 	 6418 	 0.000000 	 4.000000 	 0.000000 
3350 	 6418 	 0.000000 	 0.000000 	 0.000000 
3114 	 6418 	 0.000000 	 0.000000 	 0.000000 
3114 	 5250 	 0.000000 	 -4.000000 	 0.000000 
2901 	 4698 	 0.000000 	 -4.000000 	 0.000000 
3872 	 5939 	 0.000000 	 0.000000 	 0.000000 
3353 	 3713 	 0.000000 	 -4.000000 	 0.000000 
1189 	 6391 	 0.000000 	 0.000000 	 4.000000 
1189 	 3713 	 0.000000 	 0.000000 	 0.000000 
